,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,Caters,RestaurantsGoodForGroups,DogsAllowed,CoatCheck,AcceptsInsurance,BusinessParking,GoodForDancing,DriveThru,RestaurantsAttire,Music,HasTV,WheelchairAccessible,BusinessAcceptsCreditCards,AgesAllowed,ByAppointmentOnly,HappyHour,RestaurantsTakeOut,GoodForKids,BYOBCorkage,NoiseLevel,GoodForMeal,BikeParking,Corkage,RestaurantsDelivery,RestaurantsPriceRange2,RestaurantsReservations,Ambience,BestNights,RestaurantsCounterService,WiFi,RestaurantsTableService,BusinessAcceptsBitcoin,OutdoorSeating,Smoking,BYOB,Alcohol,Restaurants,Food,Nightlife,Bars,Sandwiches,American (Traditional),Fast Food,Coffee & Tea,Breakfast & Brunch,Pizza,Burgers,American (New),Specialty Food,Seafood,Shopping,Mexican,Chicken Wings,Grocery,Italian,Salad
1234,Y4Tdzmd0UC3JBqwZjMEJNw,Popeyes Louisiana Kitchen,5156 S Dale Mabry Hwy,Tampa,FL,33611,27.8895123402,-82.5059289031,1.5,43,1,"{'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'loud'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False'}","American (Traditional), Chicken Wings, Fast Food, Restaurants","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}",,False,,,,,,,'casual',,False,,True,,,,True,True,,u'loud',,False,,True,1.0,False,,,,,,,False,,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1235,iJ21Tz10MTOjrAkoSLMbOw,New China,4785 Gulf Blvd,St. Pete Beach,FL,33706,27.7233709,-82.739857,2.0,43,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Seafood, Chinese, Restaurants, Soup",,,True,,,,,,,'casual',,True,,True,,,,True,False,,'quiet',,True,,True,1.0,False,,,,'no',,,False,,,'none',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,hkQNgNNTTKX3LIiWn5tqTQ,Thai-Am 2,13037 Gulf Blvd,Madeira Beach,FL,33708,27.787275,-82.784657,3.5,174,1,"{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}""}","Thai, Restaurants","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-21:30', 'Saturday': '11:30-21:30', 'Sunday': '11:30-21:30'}",,True,,,,,,,u'casual',,True,,True,,,True,True,True,,u'average',,True,,True,2.0,True,,,,'no',True,,True,,,u'beer_and_wine',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,vvh47oI2xVIsmi1ORgVO3A,Coffee & Bagels,2519 N Mcmullen Booth Rd,Clearwater,FL,33761,28.0124789689,-82.7075654699,3.5,42,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'AgesAllowed': ""u'allages'""}","Bagels, Restaurants, Sandwiches, Breakfast & Brunch, Juice Bars & Smoothies, Food","{'Monday': '0:0-0:0', 'Tuesday': '5:30-14:0', 'Wednesday': '5:30-14:0', 'Thursday': '5:30-14:0', 'Friday': '5:30-14:0', 'Saturday': '7:0-14:0', 'Sunday': '6:0-14:0'}",,False,,,,,,,'casual',,True,,True,u'allages',,,True,False,,,,True,,True,1.0,False,,,,'free',,,True,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,crW3WgVBvfE14EzHD8jClA,McDonald's,2205 E Fletcher Ave,Tampa,FL,33612,28.068766,-82.4334912,2.0,24,1,"{'NoiseLevel': ""'average'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'Alcohol': ""'none'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'DriveThru': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Food, Fast Food, Burgers, Restaurants, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",,True,,,,,,True,'casual',,True,,True,,,,True,True,,'average',,False,,True,1.0,False,,,,u'free',,,False,,,'none',1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,uOUlzp0pjZB_aQ2jPtQgEA,Hong Kong Restaurant,1077 62nd Ave S,Saint Petersburg,FL,33705,27.7129149,-82.649,3.5,9,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'False'}","Restaurants, Chinese","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}",,False,,,,,,,u'casual',,,,True,,,,True,False,,,,,,True,4.0,False,,,,'no',,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,uH1FEeu_dKkQFMS256W_Pw,Avid Brew Company,1745 1st Ave S,St. Petersburg,FL,33712,27.7704416,-82.6572477,5.0,41,1,"{'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Brewing Supplies, Do-It-Yourself Food, Shopping, Hydroponics, Home & Garden, Food, Nurseries & Gardening, Breweries","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-18:0'}",,,,,,,,,,,,True,True,,,,True,,,,,True,,True,1.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1241,GCmBlN9-9e6lPFTFlOdKRw,New China,1678 S Missouri Ave,Clearwater,FL,33756,27.9357336,-82.7886316,3.0,13,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'Caters': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True'}","Restaurants, Chinese",,True,True,,,,,,,u'casual',,True,,True,,,,True,True,,u'quiet',,True,,True,1.0,False,,,,u'no',False,,False,,,u'none',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242,uAg0M9xi_ijuMw5T2peymg,The Blind Tiger Cafe - Westchase,10118 Montague St,Tampa,FL,33626,28.0440549,-82.597213,4.0,88,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'DogsAllowed': 'True', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'WheelchairAccessible': 'True'}","Sandwiches, Kombucha, Coffee Roasteries, Restaurants, Food, Coffee & Tea, Breakfast & Brunch","{'Monday': '6:30-19:0', 'Tuesday': '6:30-19:0', 'Wednesday': '6:30-19:0', 'Thursday': '6:30-19:0', 'Friday': '6:30-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",True,True,True,,,,,,,,False,True,True,,,True,True,True,,u'average',,True,,True,1.0,,,,,u'free',False,,True,,,u'beer_and_wine',1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,SAuPwpl76bW9t1hDSnhQLQ,Papa John's Pizza,3700 Ulmerton Rd.,Clearwater,FL,33762,27.893203,-82.684245,2.0,22,1,"{'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Pizza, Restaurants",,,True,,,,,,,,,,,True,,,,True,True,,,,,,True,1.0,False,,,,,,,,,,u'none',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,W5e5GVDGE2KSY4KUg7Yicg,Winn-Dixie,2139 34th St N,Saint Petersburg,FL,33713,27.7908197,-82.6782231,2.0,5,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True'}","Food, Grocery",,,,,,,,,,,,,,True,,,,True,,,,,True,,True,1.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1245,FgJmwLpGocBSwUT04hfPIg,Eve's Family Restaurant,"3150 Tampa Rd, Ste 12",Oldsmar,FL,34677,28.049755,-82.698229,3.5,91,1,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'HasTV': 'True'}","Restaurants, Diners","{'Monday': '6:0-14:30', 'Tuesday': '6:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '6:0-20:0', 'Sunday': '6:0-14:30'}",True,True,,,,,,,u'casual',,True,,True,,,,True,True,,u'average',,True,,False,1.0,False,,,,u'free',True,,True,,,'none',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,bMjwZOISK9cnnF8L5jojDA,Starbucks,1600 W Kennedy Blvd,Tampa,FL,33606,27.94451,-82.4759672,3.0,62,1,"{'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Food","{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '5:30-21:0', 'Sunday': '5:30-21:0'}",False,,False,,,,,,,,,,True,,,,True,,,,,True,,,2.0,,,,,u'free',,,True,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,uobhWxt-JUU4Axk7erUZbQ,China Buffet,11926 Seminole Blvd,Largo,FL,33778,27.881487,-82.7880849502,3.5,49,1,"{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True'}","Chinese, Restaurants","{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",,True,,,,,,,'casual',,True,,True,,,,True,True,,u'average',,True,,True,1.0,False,,,,,,,False,,,u'beer_and_wine',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248,LTZefd5e6oJp37uU-8SN3A,Kaia Bowls - Countryside,"2539 Countryside Blvd, Ste 5",Clearwater,FL,33761,28.0142106666,-82.7339936317,3.5,21,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Juice Bars & Smoothies, Poke, Acai Bowls, Food","{'Monday': '9:0-20:30', 'Tuesday': '9:0-20:30', 'Wednesday': '9:0-20:30', 'Thursday': '9:0-15:0', 'Friday': '9:0-20:30', 'Saturday': '9:0-20:30', 'Sunday': '9:0-20:30'}",True,,,,,,,,,,,True,True,,,,True,,,,,True,,True,,,,,,u'free',,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1249,hXvf5a798WvQtFn0Zbh2yw,Caddy's Treasure Island,9000 W Gulf Blvd,Treasure Island,FL,33706,27.7536618,-82.764087,3.5,908,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'Caters': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': True}"", 'HappyHour': 'True', 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Smoking': ""u'outdoor'"", 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': True, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"", 'DogsAllowed': 'False', 'OutdoorSeating': 'None', 'WheelchairAccessible': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'True', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None'}","Nightlife, Bars, Restaurants, Breakfast & Brunch, Hot Dogs, Burgers, Seafood, American (Traditional)","{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '8:0-23:0'}",True,True,False,,,,True,,'casual',,True,True,True,,,True,None,True,,u'average',,True,,None,2.0,False,,,,'free',True,,None,u'outdoor',,u'full_bar',1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1250,k1cEINx94GdQcKxQadByYQ,Subway,2829 US Hwy 301 S,Riverview,FL,33578,27.9221423352,-82.3503692492,2.5,5,1,"{'RestaurantsPriceRange2': '2', 'Caters': 'True', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': 'None', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}","Convenience Stores, Food, Sandwiches, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",True,,,,,None,,,,,,,True,,,,True,,,,,False,,False,2.0,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,emKtu_pZ-Oij9dXra8tXYg,Oak & Stone - St. Petersburg,199 Central Ave,Saint Petersburg,FL,33701,27.7714049493,-82.6352905101,4.0,447,1,"{'WiFi': ""u'free'"", 'WheelchairAccessible': 'True', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'HappyHour': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'CoatCheck': 'False', 'Caters': 'False', 'DogsAllowed': 'True', 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BYOB': 'False', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'Smoking': ""u'outdoor'"", 'BestNights': ""{u'monday': False, u'tuesday': True, u'wednesday': True, u'thursday': False, u'friday': False, u'saturday': True, u'sunday': False}"", 'RestaurantsReservations': 'None', 'RestaurantsAttire': ""'casual'""}","Restaurants, Bars, Beer Bar, American (Traditional), Pizza, Nightlife","{'Monday': '0:0-0:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",False,True,True,False,,,False,,'casual',,True,True,True,,False,True,True,True,,u'average',,True,,True,2.0,None,,,,u'free',True,False,True,u'outdoor',False,'full_bar',1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1252,lJjS6vLnf0Rqtx_gicq24g,China Yuan Restaurant,"8502 N Armenia Ave, Ste 1A",Tampa,FL,33604,28.0275678,-82.4852451,4.0,312,1,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'OutdoorSeating': 'None', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Barbeque, Restaurants, Seafood, Chinese, Dim Sum","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",True,True,,,,,,,'casual',,True,,True,,,,True,True,,u'average',,False,,True,2.0,False,,,,u'no',True,,None,,,u'beer_and_wine',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
